,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
16,The Bone Witch,Witching Bones (The Wild Hunt #8; Ante-Fae Adventure #2),Yasmine Galenorn,Nightqueen Enterprises LLC,181,4.38,"('9', '2', '2019')",2019
17,The Bone Witch,Leetah the Wicked Witch: Fun Comics for Kids (Flash and Bones Book 2),Calvin Crowther,,36,4.72,"(None, None, None)",
18,The Bone Witch,Flash and Bones and Leetah the Wicked Witch (Real Comics in Minecraft - Flash and Bones Book 2),Calvin Crowther,,130,4.63,"(None, None, None)",
19,The Bone Witch,Bone Witch (Elemental Magic #3),Thea Atkinson,,89,3.90,"('4', '29', '2013')",2013
0,Never Tilting World,"The Never Tilting World (The Never Tilting World, #1)",Rin Chupeco,HarperTeen,1600,3.82,"('10', '15', '2019')",2019
1,Never Tilting World,"The Ever Cruel Kingdom  (The Never Tilting World, #2)",Rin Chupeco,HarperTeen,14,4.79,"('11', '10', '2020')",2020
0,Wicked As You Wish,"Wicked As You Wish (A Hundred Names for Magic, #1)",Rin Chupeco,Sourcebooks Fire,1346,3.40,"('3', '3', '2020')",2020
0,Blood Rose Rebellion,"Blood Rose Rebellion (Blood Rose Rebellion, #1)",Rosalyn Eves,Knopf Books for Young Readers,4166,3.33,"('3', '28', '2017')",2017
1,Blood Rose Rebellion,"Lost Crow Conspiracy (Blood Rose Rebellion, #2)",Rosalyn Eves,Knopf Books for Young Readers,494,3.80,"('3', '27', '2018')",2018
2,Blood Rose Rebellion,Winter War Awakening (Blood Rose Rebellion #3),Rosalyn Eves,Knopf Random House,39,3.80,"('3', '19', '2019')",2019
3,Blood Rose Rebellion,Blood Upon the Rose: Easter 1916: The Rebellion That Set Ireland Free,Gerry Hunt,O'Brien Press,19,3.00,"('6', '2', '2010')",2010
4,Blood Rose Rebellion,Blood Upon the Rose: Easter 1916: The Rebellion That Set Ireland Free,Gerry Hunt,,1,3.00,"(None, None, None)",
0,"Bright Smoke Cold Fire, Endless Water Starless Sky","Endless Water, Starless Sky (Bright Smoke, Cold Fire, #2)",Rosamund Hodge,Balzer + Bray,447,3.70,"('7', '24', '2018')",2018
0,What Monstrous Gods,What Monstrous Gods,Rosamund Hodge,Balzer + Bray,25,3.52,"(None, None, '2022')",2022
0,Wintersong,"Wintersong (Wintersong, #1)",S. Jae-Jones,Thomas Dunne Books,22563,3.55,"('2', '7', '2017')",2017
1,Wintersong,"Shadowsong (Wintersong, #2)",S. Jae-Jones,Wednesday Books,5147,3.58,"('2', '6', '2018')",2018
2,Wintersong,Wintersong: Christmas Readings,Madeleine L'Engle,Regent College Publishing,92,4.06,"('10', '8', '2004')",2004
3,Wintersong,Wintersong Sneak Peek: Chapters 1-5,S. Jae-Jones,Thomas Dunne Books,31,4.08,"('9', '27', '2016')",2016
4,Wintersong,Wintersong (Winter Boys 1),Romana Grimm,,6,4.17,"(None, None, None)",
5,Wintersong,"Wintersong  (Amaryllis, #4)",Sally Odgers,HarperCollins,3,5.00,"(None, None, '2007')",2007
6,Wintersong,Wintersong,Kathaleen Burr,,6,2.83,"(None, None, None)",
7,Wintersong,"Wintersong: The Nickel Range Trilogy, Volume 3",Mick Lowe,Baraka Books,2,4.00,"('5', '1', '2017')",2017
8,Wintersong,Wintersong (Part One of The Wintersong Chronicle),William Cooper,,1,2.00,"(None, None, None)",
9,Wintersong,Wintersong: A book of hours,Arch Carson,,0,0.00,"(None, None, None)",
10,Wintersong,Wintersong Sheet Music (Piano/Vocal/Chords),Sarah McLachlan,,0,0.00,"(None, None, None)",
11,Wintersong,Wintersong: A Story,Pat Rose,Authorhouse,0,0.00,"('7', '16', '2007')",2007
12,Wintersong,Wintersong: A Play,Carol Libman,Playwrights Union of Canada,0,0.00,"('1', '1', '1981')",1981
0,Shadowsong,"Shadowsong (Wintersong, #2)",S. Jae-Jones,Wednesday Books,5147,3.58,"('2', '6', '2018')",2018
1,Shadowsong,"Fire in the Sky (Diadem: Shadowsong, #1)",Jo Clayton,DAW,68,3.85,"('5', '1', '1995')",1995
2,Shadowsong,"The Burning Ground (Diadem: Shadowsong, #2)",Jo Clayton,DAW,56,3.96,"('9', '1', '1995')",1995
3,Shadowsong,"Crystal Heat (Diadem: Shadowsong, #3)",Jo Clayton,DAW,59,4.03,"('1', '1', '1996')",1996
4,Shadowsong,Shadowsong,C.M.   Williams,,6,4.50,"(None, None, None)",
5,Shadowsong,"Shadowsong (Assassin's Legacy, #3)",D.E. Halligan,,3,4.67,"(None, None, None)",
6,Shadowsong,Shadowsong,Jenny M. Jones,Orion Publishing Group,1,3.00,"('8', '1', '2008')",2008
7,Shadowsong,"Shadow Council - Characters: Adaelus Baneheart, Aedran Starfire, Ahman'dil Everlight Balor, Aktarin Shadowsong, Alasander Balemoch, Altrantis Sael'thas, Amara ""Flamefist"" Niall, Ancient Greenswitch, Anda'rikkel Gar'thokk, Andriona Myanea, Anushin Ero Kali",Source Wikia,"Books LLC, Wiki Series",0,0.00,"('10', '29', '2011')",2011
8,Shadowsong,"Personaggi Di Warcraft: Personaggi Secondari Di Warcraft, Re Dei Lich, Antichi Dei, Jaina Proudmoore, Tyrande Whisperwind, Maiev Shadowsong",Source Wikipedia,"Books LLC, Wiki Series",0,0.00,"('7', '30', '2011')",2011
9,Shadowsong,"Immagini Richieste Di Personaggi - Warcraft: Orda, Re Dei Lich, Antichi Dei, Jaina Proudmoore, Alleanza, Tyrande Whisperwind, Maiev Shadowsong",Source Wikipedia,"Books LLC, Wiki Series",0,0.00,"('8', '3', '2011')",2011
10,Shadowsong,Shadowsong,D E Halligan,Createspace Independent Publishing Platform,0,0.00,"('1', '3', '2016')",2016
0,Guardians of Dawn,"Guardians of Dawn (Guardians of Dawn, #1)",S. Jae-Jones,Wednesday Books,17,4.47,"(None, None, None)",
1,Guardians of Dawn,"Guardian of the Dawn (The Sephardic Cycle, #3)",Richard Zimler,Delta,242,4.06,"('7', '26', '2005')",2005
2,Guardians of Dawn,"Untitled (Guardians of Dawn, #2)",S. Jae-Jones,Wednesday Books,2,5.00,"(None, None, '2020')",2020
3,Guardians of Dawn,"Untitled (Guardians of Dawn, #3)",S. Jae-Jones,Wednesday Books,5,4.40,"(None, None, '2021')",2021
4,Guardians of Dawn,"Untitled (Guardians of Dawn, #4)",S. Jae-Jones,Wednesday Books,2,4.50,"(None, None, '2022')",2022
5,Guardians of Dawn,Guardian of the Dawn (Kormak the Guardian #0.5),William King,,115,3.86,"(None, None, None)",
6,Guardians of Dawn,"World Whisperer Fantasy Box Set 1-3: World Whisperer, Guardian of Dawn, Shaper's Daughter",Rachel Devenish Ford,,56,4.54,"(None, None, None)",
7,Guardians of Dawn,"A Dawn of Guardians (A Shade of Vampire, #33)",Bella Forrest,,1911,4.52,"('9', '14', '2016')",2016
8,Guardians of Dawn,Guardian of Dawn,Rachel Devenish Ford,Createspace Independent Publishing Platform,9,4.52,"('10', '30', '2017')",2017
9,Guardians of Dawn,"Brink of Eternity (Guardians of Ascension, #2.5; Dawn of Ascension, #1)",Caris Roane,,625,4.12,"('5', '11', '2011')",2011
10,Guardians of Dawn,The Journals of the Guardian: Dawn of a Hero,Gary  Morris,Amazon,4,3.75,"('9', '23', '2013')",2013
11,Guardians of Dawn,"Guardians Of Dawn (After Dusk, #3)",Blaire Hammond,,2,4.50,"(None, None, None)",
12,Guardians of Dawn,"Dawn of the Exile (The Infernal Guardian, #2)",Mitchell Hogan,,376,4.35,"(None, None, None)",
13,Guardians of Dawn,"The Darkening (Guardians of Ascension, #6.5; Dawn of Ascension, #2)",Caris Roane,,230,4.35,"('2', '14', '2013')",2013
14,Guardians of Dawn,Guardians of the Dawn: Tales of the Tiberian War,Nick Capo,iUniverse,0,0.00,"('10', '11', '2005')",2005
15,Guardians of Dawn,Guardians of Dawn (Atonement: The Second Klylii Saga Book 7),J.I. Stuart,,0,0.00,"(None, None, None)",
16,Guardians of Dawn,Guardians of the Dawn,Nick Capo,iUniverse,0,0.00,"('10', '11', '2005')",2005
17,Guardians of Dawn,The Guardian of Dawn,Billie Dean Shoemate III,,0,0.00,"(None, None, None)",
18,Guardians of Dawn,Darkest Before Dawn (League Of Guardians #1),Ava Vixion,,14,4.50,"(None, None, None)",
19,Guardians of Dawn,"When Morning Dawns (The Guardian of Morning, #3)",Samantha Boyette,self-published,4,4.00,"('6', '15', '2014')",2014
0,The Unstoppable Wasp,"The Unstoppable Wasp, Vol. 1: Unstoppable!",Jeremy Whitley,Marvel,830,4.12,"('9', '12', '2017')",2017
1,The Unstoppable Wasp,"The Unstoppable Wasp, Vol. 2: Agents of G.I.R.L.",Jeremy Whitley,Marvel,484,4.24,"('3', '13', '2018')",2018
2,The Unstoppable Wasp,The Unstoppable Wasp: Built On Hope,Sam Maggs,Marvel,99,3.95,"('7', '14', '2020')",2020
3,The Unstoppable Wasp,"The Unstoppable Wasp: Unlimited, Vol. 1: Fix Everything",Jeremy Whitley,Marvel,279,4.10,"('5', '7', '2019')",2019
4,The Unstoppable Wasp,The Unstoppable Wasp (2017) #1,Jeremy Whitley,,189,4.31,"(None, None, None)",
5,The Unstoppable Wasp,The Unstoppable Wasp: G.I.R.L. Power,Jeremy Whitley,Marvel,135,4.26,"('4', '2', '2019')",2019
6,The Unstoppable Wasp,"The Unstoppable Wasp: Unlimited, Vol. 2: G.I.R.L. VS. A.I.M.",Jeremy Whitley,Marvel,128,4.26,"('9', '24', '2019')",2019
7,The Unstoppable Wasp,The Unstoppable Wasp (2018-2019) #1,Jeremy Whitley,,62,3.90,"(None, None, None)",
8,The Unstoppable Wasp,The Unstoppable Wasp (2017) #2,Jeremy Whitley,,74,4.30,"(None, None, None)",
9,The Unstoppable Wasp,The Unstoppable Wasp (2017) #3,Jeremy Whitley,,57,4.37,"(None, None, None)",
10,The Unstoppable Wasp,The Unstoppable Wasp (2017) #4,Jeremy Whitley,,53,4.36,"(None, None, None)",
11,The Unstoppable Wasp,The Unstoppable Wasp (2017) #5,Jeremy Whitley,,48,4.27,"(None, None, None)",
12,The Unstoppable Wasp,The Unstoppable Wasp (2017) #6,Jeremy Whitley,,41,4.49,"(None, None, None)",
13,The Unstoppable Wasp,The Unstoppable Wasp (2018-2019) #2,Jeremy Whitley,,39,3.87,"(None, None, None)",
14,The Unstoppable Wasp,The Unstoppable Wasp (2017) #8,Jeremy Whitley,,34,4.47,"(None, None, None)",
15,The Unstoppable Wasp,The Unstoppable Wasp (2017) #7,Jeremy Whitley,,42,4.33,"(None, None, None)",
16,The Unstoppable Wasp,The Unstoppable Wasp (2018-2019) #5,Jeremy Whitley,,25,4.48,"(None, None, None)",
17,The Unstoppable Wasp,The Unstoppable Wasp (2018-2019) #6,Jeremy Whitley,,24,4.21,"(None, None, None)",
18,The Unstoppable Wasp,The Unstoppable Wasp (2018-2019) #3,Jeremy Whitley,,28,3.79,"(None, None, None)",
19,The Unstoppable Wasp,The Unstoppable Wasp (2018-2019) #4,Jeremy Whitley,,26,4.19,"(None, None, None)",
0,We Are the Fire,We Are the Fire,Sam        Taylor,Swoon Reads,57,4.84,"('2', '16', '2021')",2021
1,We Are the Fire,"We Are the Ashes, We are the Fire",Joy McCullough,Dutton,12,4.38,"('2', '9', '2021')",2021
2,We Are the Fire,We are Voulhire: The Fires of Virko (We are Voulhire #2),Matthew Tysz,,41,3.90,"('1', None, '2019')",2019
3,We Are the Fire,"Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",Steven Kotler,Dey Street Books,4041,3.96,"('2', '21', '2017')",2017
4,We Are the Fire,We Are the Fire: A Selection of Poems,Toby Olson,New Directions Publishing Corporation,2,4.25,"('10', '1', '1984')",1984
5,We Are the Fire,We Are Never Alone (The Fire Within Book 1),Gizela Maartens,,0,0.00,"(None, None, None)",
6,We Are the Fire,We Go Around in the Night and Are Consumed by Fire,Jules Grant,Myriad Editions,104,3.64,"('4', '8', '2016')",2016
7,We Are the Fire,"Summary of Stealing Fire by Steven Kotler and Jamie Wheal: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work",concentrate,,6,3.83,"(None, None, None)",
8,We Are the Fire,Business Under Fire: How Israeli Companies Are Succeeding in the Face of Terror-- And What We Can Learn from Them,Dan Carrison,AMACOM/American Management Association,5,2.80,"('11', '19', '2004')",2004
9,We Are the Fire,How Can We Light a Fire When the Kids Are Driving Us Crazy?,Ellen Kreidman,,0,0.00,"(None, None, None)",
10,We Are the Fire,How Can We Light a Fire When the Kids are Driving us Crazy?,Ellen Kreidman,Random House Value Publishing,5,3.67,"('11', '13', '1995')",1995
11,We Are the Fire,"Stealing fire : how Silicon Valley, the Navy SEALs and maverick scientists are revolutionizing the way we live and work",Steven Kotler; Jamie Wheal,,2,4.50,"(None, None, None)",
12,We Are the Fire,"Lgbt Literature in the United Kingdom, Including: Bloomsbury Group, Maurice (Novel), Making History (Novel), Women in Love, the Fox (Novella), Oranges Are Not the Only Fruit, the Well of Loneliness, the Persian Boy, Tommy's Tale, Fire from Heaven",Hephaestus Books,Hephaestus Books,3,4.00,"('8', '26', '2011')",2011
13,We Are the Fire,The Stars Are Fire: Magical Motorcycles (The Uncollected Anthology Book 1),Phaedra Weldon,,1,5.00,"(None, None, None)",
14,We Are the Fire,"Summary: Stealing Fire: How Silicon Valley, the Navy Seals, and Maverick Scientists Are Revolutionizing the Way We Live and Work",Abbey Beathan,Createspace Independent Publishing Platform,4,5.00,"('7', '15', '2018')",2018
15,We Are the Fire,Fire and Stone: Where Do We Come From? What Are We? Where Are We Going? (Crux: The Georgia Series in Literary Nonfiction Ser.),Priscilla Long,,1,4.67,"(None, None, None)",
16,We Are the Fire,"The Armchair Guide to Entertainment: 19th Annual Kid's Choice Awards, featuring American Idol, Fear Factor, That's So Raven, Drake & Josh, Are We There Yet?, Harry Potter and the Goblet of Fire, Herbie: Fully Loaded, et. al.",Robert Dobbie,,1,1.00,"(None, None, None)",
17,We Are the Fire,"If My House Were on Fire, These Are the Recipes I'd Take",Lori Powell Gordon,Adventurekeen,3,4.67,"('10', '2', '2002')",2002
18,We Are the Fire,"Summary of Stealing Fire: How Silicon Valley, the Navy SEALs, and Maverick Scientists Are Revolutionizing the Way We Live and Work by Steven Kotler & Jamie Wheal",Abbey Beathan,Abbey Beathan Publishing,0,0.00,"('6', '10', '2019')",2019
19,We Are the Fire,"Alice Sit-By-The-Fire: ""We Are All of Us Failures - At Least, the Best of Us Are""",J.M. Barrie,Horse's Mouth,0,3.65,"('7', '14', '2017')",2017
0,SNOW LIKE ASHES,"Snow Like Ashes (Snow Like Ashes, #1)",Sara Raasch,Balzer + Bray,54981,3.89,"('10', '14', '2014')",2014
1,SNOW LIKE ASHES,"Ice Like Fire (Snow Like Ashes, #2)",Sara Raasch,Balzer + Bray,17395,3.76,"('10', '13', '2015')",2015
2,SNOW LIKE ASHES,"Frost Like Night (Snow Like Ashes, #3)",Sara Raasch,Balzer + Bray,10341,3.97,"('9', '20', '2016')",2016
3,SNOW LIKE ASHES,"Icicles Like Kindling (Snow Like Ashes, #0.1)",Sara Raasch,Epic Reads,1050,3.69,"('9', '30', '2014')",2014
4,SNOW LIKE ASHES,"Flames Like Vines (Snow Like Ashes, #2.1)",Sara Raasch,Wattpad,582,3.81,"('9', '8', '2015')",2015
5,SNOW LIKE ASHES,"Sneeuw als as (Snow like Ashes, #1 - #3)",Sara Raasch,,4,4.25,"(None, None, None)",
0,THESE REBEL WAVES,"These Rebel Waves (Stream Raiders, #1)",Sara Raasch,Balzer + Bray,3168,3.72,"('8', '7', '2018')",2018
0,SET FIRE TO THE GODS,"Set Fire to the Gods (Set Fire to the Gods, #1)",Sara Raasch,Balzer + Bray,451,3.78,"('8', '4', '2020')",2020
1,SET FIRE TO THE GODS,"Rise Up from the Embers (Set Fire to the Gods, #2)",Sara Raasch,Balzer + Bray,2,5.00,"('8', '3', '2021')",2021
0,Sea Witch,"Sea Witch (Sea Witch, #1)",Sarah Henning,Katherine Tegen Books,9274,3.64,"('7', '31', '2018')",2018
1,Sea Witch,"Sea Witch (Children of the Sea, #1)",Virginia Kantra,Berkley Sensation,1638,3.65,"('7', '1', '2008')",2008
2,Sea Witch,"Sea Witch Rising (Sea Witch, #2)",Sarah Henning,Katherine Tegen Books,1467,3.64,"('8', '6', '2019')",2019
3,Sea Witch,The Witch Sea,Sarah Diemer,,1407,3.67,"('3', '3', '2012')",2012
4,Sea Witch,"The Worst Witch All at Sea (Worst Witch, #4)",Jill Murphy,Puffin,1753,4.01,"(None, None, '1994')",1994
5,Sea Witch,"Rise of the Sea Witch (Unfortunate Soul Chronicles, #1)",Stacey Rourke,,409,4.12,"(None, None, None)",
6,Sea Witch,"Sea Witch (Sea Witch Voyages, #1)",Helen Hollick,Discovered Authors,179,3.84,"('6', '1', '2006')",2006
7,Sea Witch,"Mother Ocean, Daughter Sea (The Witch of Two Suns, #1)",Diana Marcellas,Tor Fantasy,397,3.78,"('10', '13', '2002')",2002
8,Sea Witch,"The Sea Witch (Wicked Villains, #5)",Katee Robert,Trinkets and Tales LLC,156,3.80,"('9', '7', '2020')",2020
9,Sea Witch,Sea Witch Cozy Mysteries: 4 Book Box Set,Morgana Best,,209,4.34,"(None, None, None)",
10,Sea Witch,Sea Witch and the Magician (Once Upon a Spell #7),Vivienne Savage,,149,4.48,"(None, None, None)",
11,Sea Witch,"The Sea Witch  (The Era of Villains, #1)",S.J. Valfroy,,95,3.78,"(None, None, None)",
12,Sea Witch,Witch Stitch (Part 1 of the Sea Witch Trilogy),Heidi Claeyssen,Heidi Claeyssen,6,3.57,"('9', '12', '2015')",2015
13,Sea Witch,Tales of a Redheaded Sea-Witch (Black Depths #1),J.E. Hunter,Createspace Independent Publishing Platform,8,4.03,"('5', '29', '2014')",2014
14,Sea Witch,"The Sea Witch's Redemption (Seven Kingdoms Tales, #4)",S.E. Smith,Montana Publishing,159,4.28,"('5', '8', '2018')",2018
15,Sea Witch,The Sea Witch,Stephen Coonts,,333,3.75,"(None, None, None)",
16,Sea Witch,Poor Unfortunate Soul: A Tale of the Sea Witch,Serena Valentino,,165,3.57,"(None, None, None)",
17,Sea Witch,"Spirit of the Sea Witch (Keepers of the Stones, #2)",Tara West,Shifting Sands Publishing,3,4.65,"('1', '6', '2018')",2018
18,Sea Witch,The Secret of the Sea Witch,M.D. Mascaro,Write Across the Moon,3,4.00,"('12', '21', '2013')",2013
19,Sea Witch,Broom With a View (Sea Witch Mysteries #1),Morgana Best,,141,4.18,"(None, None, None)",
0,Sea With Rising,"Stressed is Desserts Spells Backwards: Rising Above Life's Problems with Humor, Hope and Courage",Brian Luke Seaward,Conari Press,11,4.00,"('1', '1', '1999')",1999
1,Sea With Rising,"Coping With a Rising Power: Vietnam's Hedging Strategy Toward China - Reaction to Chinese South China Sea Aggression, Vietnam Military Modernization and Security Cooperation, Multilateral Enmeshment",U.S. Military,Independently Published,0,0.00,"('6', '10', '2018')",2018
2,Sea With Rising,"Calendarium Astrologicum, Or, an Almanack for the Year of Our Lord God 1684 Being Bissextile or Leap-Year: Declaring the General State of the Year, with the Sign Each Day Therein, Eclipses, Full Sea, Terms and Their Returns, Sun Rising (1684)",Thomas Trigge,"Proquest, Eebo Editions",0,0.00,"('11', '1', '2010')",2010
3,Sea With Rising,"Coping With a Rising Power: Vietnam's Hedging Strategy Toward China - Reaction to Chinese South China Sea Aggression, Vietnam Military Modernization and Security Cooperation, Multilateral Enmeshment",Progressive Management,Progressive Management,0,0.00,"('6', '10', '2018')",2018
0,The Princess Will Save You,"The Princess Will Save You (Kingdoms of Sand and Sky, #1)",Sarah Henning,Tor Teen,826,3.63,"('7', '7', '2020')",2020
1,The Princess Will Save You,The Princess Will Save You Sneak Peek,Sarah Henning,,5,4.25,"(None, None, None)",
0,Lost Voices,"Lost Voices (Lost Voices, #1)",Sarah  Porter,Houghton Mifflin Harcourt,6220,3.60,"('7', '4', '2011')",2011
1,Lost Voices,"Waking Storms (Lost Voices, #2)",Sarah  Porter,Harcourt Children's Books,2316,3.84,"('7', '3', '2012')",2012
2,Lost Voices,"The Twice Lost (Lost Voices, #3)",Sarah  Porter,Houghton Mifflin Harcourt,1579,4.08,"('9', '1', '2013')",2013
3,Lost Voices,When David Lost His Voice,Judith Vanistendael,SelfMadeHero,637,4.07,"('3', '19', '2013')",2013
4,Lost Voices,Lost Voices From the Titanic: The Definitive Oral History,Nick Barratt,Preface Publishing,161,3.84,"('11', '23', '2009')",2009
5,Lost Voices,Lost Voices,Christopher J. Koch,HarperCollins - AU,171,3.85,"('10', '1', '2012')",2012
6,Lost Voices,Medieval Graffiti: The Lost Voices of England's Churches,Matthew Champion,Ebury Press,86,4.08,"('7', '2', '2015')",2015
7,Lost Voices,I'm Only In It for the Parking: Life and laughter from the priority seats,Lost Voice Guy aka Lee Ridley,,7,4.57,"(None, None, None)",
8,Lost Voices,Inspirational Porn,Lost Voice Guy,,13,4.08,"(None, None, None)",
9,Lost Voices,Triangulation: Lost Voices,Jamie Lackey,Parsec Ink,8,4.56,"('7', '24', '2015')",2015
10,Lost Voices,Lost Voices of the Edwardians,Max Arthur,HarperCollins UK,69,3.98,"('9', '28', '2007')",2007
11,Lost Voices,"星を追う子ども 1 [Hoshi Wo Ou Kodomo] (Children who Chase Lost Voices from Deep Below, #1)",Makoto Shinkai,メディアファクトリー,41,4.16,"('7', '23', '2011')",2011
12,Lost Voices,The River of Lost Voices: Stories from Guatemala,Mark Brazaitis,University Of Iowa Press,56,4.05,"('9', '1', '1998')",1998
13,Lost Voices,"星を追う子ども 2 [Hoshi Wo Ou Kodomo] (Children who Chase Lost Voices from Deep Below, #2)",Makoto Shinkai,メディアファクトリー,29,4.15,"('2', '23', '2012')",2012
14,Lost Voices,"星を追う子ども 3 [Hoshi Wo Ou Kodomo] (Children who Chase Lost Voices from Deep Below, #3)",Makoto Shinkai,メディアファクトリー,25,3.93,"('8', '23', '2012')",2012
15,Lost Voices,Never surrender : lost voices of a generation at war,Robert Kershaw,,73,4.27,"(None, None, None)",
16,Lost Voices,Lost Voices of the Nile: Everyday Life in Ancient Egypt,Charlotte Booth,Amberley Publishing,19,3.96,"('8', '15', '2015')",2015
17,Lost Voices,Hidden Conflict: Tales from Lost Voices in Battle,Alex Beecroft,Cheyenne Publishing,20,4.09,"('11', '1', '2009')",2009
18,Lost Voices,Lost Voices of the Royal Navy: Vivid Eyewitness Accounts of Life in the Royal Navy from 1914-1945,Max Arthur,Hodder Paperback,34,4.35,"('4', '11', '2005')",2005
19,Lost Voices,Lost Voices Of The Royal Air Force,Max Arthur,Hodder & Stoughton Paperbacks,21,4.19,"('7', '4', '2005')",2005
0,Midnighters,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,Bloomsbury USA Childrens,286453,4.42,"('8', '27', '2013')",2013
1,Midnighters,"Lady Midnight (The Dark Artifices, #1)",Cassandra Clare,Margaret K. McElderry Books,148724,4.40,"('3', '8', '2016')",2016
2,Midnighters,Midnight in the Garden of Good and Evil,John Berendt,Vintage,211423,3.92,"('6', '28', '1999')",1999
3,Midnighters,Midnight Sun [2008 Draft],Stephenie Meyer,,146347,4.02,"('8', '28', '2008')",2008
4,Midnighters,Midnight's Children,Salman Rushdie,Vintage,91266,3.98,"('5', '1', '1995')",1995
5,Midnighters,"Born at Midnight (Shadow Falls, #1)",C.C. Hunter,St. Martin's Griffin,78114,4.12,"('3', '29', '2011')",2011
6,Midnighters,"Towers of Midnight (The Wheel of Time, #13)",Robert Jordan,Tom Doherty Associates TOR Fantasy,114251,4.42,"('11', '2', '2010')",2010
7,Midnighters,"Watchmen #1: At Midnight, All The Agents....",Alan Moore,DC Comics,91732,4.29,"('9', '1', '1986')",1986
8,Midnighters,"Midnight Sun (Twilight, #5)",Stephenie Meyer,"Little, Brown Books for Young Readers",47441,3.82,"('8', '4', '2020')",2020
9,Midnighters,Four Past Midnight,Stephen King,New English Library,90096,3.93,"(None, None, '1991')",1991
10,Midnighters,"Mine Till Midnight (The Hathaways, #1)",Lisa Kleypas,St. Martin's Paperbacks,53662,4.09,"('10', '2', '2007')",2007
11,Midnighters,"Kiss of Midnight (Midnight Breed,  #1)",Lara Adrian,Dell,54992,3.93,"('5', '1', '2007')",2007
12,Midnighters,Midnight in Chernobyl: The Untold Story of the World's Greatest Nuclear Disaster,Adam Higginbotham,Simon & Schuster,18417,4.39,"('2', '12', '2019')",2019
13,Midnighters,"The Language of Thorns: Midnight Tales and Dangerous Magic (Grishaverse, #0.5, 2.5, 2.6)",Leigh Bardugo,Imprint,27921,4.40,"('9', '26', '2017')",2017
14,Midnighters,"The Midnight Star (The Young Elites, #3)",Marie Lu,G.P. Putnam's Sons Books for Young Readers,27980,4.12,"('10', '11', '2016')",2016
15,Midnighters,"Midnight Alley (The Morganville Vampires, #3)",Rachel Caine,Signet,53869,4.10,"('10', '2', '2007')",2007
16,Midnighters,"I Shall Wear Midnight (Discworld, #38; Tiffany Aching, #4)",Terry Pratchett,Doubleday Childrens,41205,4.32,"('9', '2', '2010')",2010
17,Midnighters,"Princess of the Midnight Ball (The Princesses of Westfalin Trilogy, #1)",Jessica Day George,Bloomsbury USA Childrens,30133,3.93,"('1', '20', '2009')",2009
18,Midnighters,Midnight at the Bright Ideas Bookstore,Matthew J. Sullivan,Scribner,20188,3.79,"('6', '13', '2017')",2017
19,Midnighters,The Midnight Library,Matt Haig,Viking,5876,4.32,"('9', '29', '2020')",2020
0,Uglies,"Uglies (Uglies, #1)",Scott Westerfeld,Simon Pulse,540033,3.86,"('2', '8', '2005')",2005
1,Uglies,"Pretties (Uglies, #2)",Scott Westerfeld,Simon Pulse,217070,3.85,"('11', '1', '2005')",2005
2,Uglies,The DUFF: Designated Ugly Fat Friend,Kody Keplinger,Little Brown/Poppy,166961,3.82,"('9', '7', '2010')",2010
3,Uglies,All the Ugly and Wonderful Things,Bryn Greenwood,Thomas Dunne Books,77794,4.05,"('8', '9', '2016')",2016
4,Uglies,"Extras (Uglies, #4)",Scott Westerfeld,,97808,3.59,"(None, None, None)",
5,Uglies,Ugly Love,Colleen Hoover,Atria Books,158094,4.25,"('8', '5', '2014')",2014
6,Uglies,"Specials (Uglies, #3)",Scott Westerfeld,Simon Pulse,156663,3.76,"('5', '9', '2006')",2006
7,Uglies,"The Ugly Truth (Diary of a Wimpy Kid, #5)",Jeff Kinney,Amulet books,94096,4.19,"('11', '9', '2010')",2010
8,Uglies,Confessions of an Ugly Stepsister,Gregory Maguire,William Morrow Paperbacks,54496,3.53,"('10', '3', '2000')",2000
9,Uglies,"The Uglies Trilogy (Uglies, #1-3)",Scott Westerfeld,,13872,4.07,"(None, None, None)",
10,Uglies,On Ugliness,Umberto Eco,Rizzoli International Publications,16960,3.85,"('10', '30', '2007')",2007
11,Uglies,The Ugly Duckling,Hans Christian Andersen,HarperCollins,29438,4.11,"('3', '24', '1999')",1999
12,Uglies,"Uglies: Shay's Story (Uglies: Graphic Novel, #1)",Scott Westerfeld,Del Rey,3759,3.75,"('3', '6', '2012')",2012
13,Uglies,Beautiful Music for Ugly Children,Kirstin Cronn-Mills,Flux,6580,3.92,"('10', '8', '2012')",2012
14,Uglies,"Real Ugly (Hard Rock Roots, #1)",C.M. Stunich,Sarian Royal,10109,3.86,"('6', '9', '2013')",2013
15,Uglies,The Ugly Duckling,Iris Johansen,Bantam Books,11074,4.08,"('12', None, '1996')",1996
16,Uglies,"Uglies, The Collector's Set (Uglies, #1-4)",Scott Westerfeld,Simon Pulse,6908,4.23,"('10', '6', '2009')",2009
17,Uglies,"The Ugly Duchess (Fairy Tales, #4)",Eloisa James,Avon,10261,3.66,"('8', '28', '2012')",2012
