,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
3,The Opposite of Music,"Schiller's Wallenstein's Camp: A Free Metrical Translation Into English, Together With The Original Placed Opposite, Grammatical, Etymological And Historical Notes At Foot Of Every Page And The Final Rider's Song, Set To Musick For Germans And",M Verkruzen,Wentworth Press,0,0.00,"('4', '2', '2019')",2019
4,The Opposite of Music,A Dance of Polar Opposites: The Continuing Transformation of Our Musical Language,Rochberg George,Not Avail,0,0.00,"('1', '1', '2012')",2012
0,My Beautiful Failure,My Beautiful Failure,Janet Ruth Young,Atheneum Books for Young Readers,688,3.41,"('11', '13', '2012')",2012
1,My Beautiful Failure,This is My Bride and She's Beautiful: God's Tender Affections Amidst our Deepest Failures (Encounters with Father God Book 2),Benjamin Peterson,,0,0.00,"(None, None, None)",
0,Mystery of Hollow Places,The Mystery of Hollow Places,Rebecca Podos,Balzer & Bray,1673,3.48,"('1', '26', '2016')",2016
0,Cemetery Boys,Cemetery Boys,Aiden Thomas,,5620,4.47,"('9', '1', '2020')",2020
1,Cemetery Boys,The Cemetery Boys,Heather Brewer,Harper Collins,1709,3.24,"('3', '30', '2015')",2015
2,Cemetery Boys,Cemetery Boys Sneak Peek,Aiden Thomas,,13,4.94,"(None, None, None)",
0,Born Wicked,"Born Wicked (The Cahill Witch Chronicles, #1)",Jessica Spotswood,Putnam Juvenile,14062,3.89,"('2', '7', '2012')",2012
1,Born Wicked,Born Wicked (The Wicked Sorcer Series #1),A.D.  Grant,,9,3.44,"('6', '21', '2014')",2014
2,Born Wicked,Historical Taster Collection: Some Like It Wicked / Born to Scandal / Beneath the Major's Scars,Carole Mortimer,,1,3.00,"(None, None, None)",
3,Born Wicked,"Beyblade - Episodes: A Knight to Remember, a Majestic Battle... a Majestic Victory?, a Score to Settle, a Star Is Born, a Wicked Wind Blows, Art Attack, Attack of the Rock Bit Beast, Bad Seed in the Big Apple, Battle in the Sky, Beybattle at the Bit Beast",Source Wikipedia,"Books LLC, Wiki Series",2,4.50,"('10', '28', '2011')",2011
4,Born Wicked,Some Like It Wicked/Born To Scandal/Beneath The Major's Scars,Diane Gaston,Mills  Boon Historical,0,0.00,"('12', '1', '2012')",2012
5,Born Wicked,"Beyblade - Episodes: A Knight to Remember, a Majestic Battle... a Majestic Victory?, a Score to Settle, a Star Is Born, a Wicked Wind Blows, Art Attack, Attack of the Rock Bit Beast, Bad Seed in the Big Apple, Battle in the Sky",Source Wikia,University-Press.Org,1,5.00,"('9', '12', '2013')",2013
6,Born Wicked,RAVEN: Born Wicked!,Richard T. Green,,0,0.00,"(None, None, None)",
7,Born Wicked,Jesus the Wicked Priest: How Christianity Was Born of an Essene Schism,Marvin Vining,Bear  Company,17,3.72,"('3', '27', '2008')",2008
8,Born Wicked,Wicked She Was Born,M.J.  Hill,Smashwords Edition,1,5.00,"('4', '20', '2015')",2015
9,Born Wicked,Badass Women Are Born In October: This lined journal or notebook makes a Perfect Funny gift for Birthdays for your best friend or close associate. ( ... to Birthday Present Card or guest book ),Wicked - Treats,,0,0.00,"(None, None, None)",
10,Born Wicked,Badass Bitches Are Born In October: This lined journal or notebook makes a Perfect Funny gift for Birthdays for your best friend or close associate. ( An Alternative to Birthday Present Card or guest book ),Wicked - Treats,Independently Published,0,0.00,"('9', '23', '2019')",2019
11,Born Wicked,Badass Bitches are Born in December: This lined journal or notebook makes a Perfect Funny gift for Birthdays for your best friend or close associate. ( An Alternative to Birthday Present Card or guest book ),Wicked - Treats,Independently Published,0,0.00,"('11', '25', '2019')",2019
0,Bitten,"Bitten (Otherworld, #1)",Kelley Armstrong,Plume Books,83012,4.04,"('9', '7', '2004')",2004
1,Bitten,"Twice Bitten (Chicagoland Vampires, #3)",Chloe Neill,Penguin Group NAL Trade,44575,4.21,"('7', '6', '2010')",2010
2,Bitten,"Hard Bitten (Chicagoland Vampires, #4)",Chloe Neill,NAL Trade,33187,4.15,"('5', '3', '2011')",2011
3,Bitten,"Smoke Bitten (Mercy Thompson, #12)",Patricia Briggs,Ace,10172,4.43,"('3', '17', '2020')",2020
4,Bitten,"Once Bitten, Twice Shy (Jaz Parks, #1)",Jennifer Rardin,Orbit,11037,3.72,"('10', '8', '2007')",2007
5,Bitten,Once Bitten (Shadow Guild: The Rebel #1),Linsey Hall,,4864,3.96,"('4', '29', '2020')",2020
6,Bitten,"Bitten & Smitten (Immortality Bites, #1)",Michelle Rowen,Forever,6909,3.68,"('1', '1', '2006')",2006
7,Bitten,"Bite Me (Bitten, #1)",C.C. Wood,,4756,3.97,"(None, None, None)",
8,Bitten,Bitten by Cupid (Includes: Argeneau #12.5; Offspring #2.5; Feral Warriors #3.5),Lynsay Sands,Avon,8003,4.12,"('1', '12', '2010')",2010
9,Bitten,"Bitten by the Beast (Virgin Blood, #1)",Alexa Riley,,4069,3.83,"(None, None, None)",
10,Bitten,"First Bitten (Alexandra Jones, #1)",Samantha Towle,Taylor Street Publishing,3511,3.81,"('1', '22', '2012')",2012
11,Bitten,Twice Bitten (Argeneau #27),Lynsay Sands,,3593,4.29,"(None, None, None)",
12,Bitten,"Once Bitten (Haven, #1)",Kalayna Price,Bell Bridge Books,2932,3.55,"('1', '9', '2009')",2009
13,Bitten,"Bitten to Death (Jaz Parks, #4)",Jennifer Rardin,Orbit,4782,4.05,"('8', '12', '2008')",2008
14,Bitten,"Bitten by the Virgin (Virgin Blood, #2)",Alexa Riley,,2907,3.98,"(None, None, None)",
15,Bitten,"Bitten by the King (Virgin Blood, #4)",Alexa Riley,,2636,3.89,"(None, None, None)",
16,Bitten,"Bitten (Once Bitten, Twice Shy, #1)",Noelle Marie,Amazon Digital Services,2319,3.88,"('11', None, '2015')",2015
17,Bitten,"Once Bitten (Alexa O’Brien, Huntress, #1)",Trina M. Lee,Dark Mountain Books,3408,3.78,"('5', '1', '2011')",2011
18,Bitten,Chastely Bitten (Blood Alliance #1),Lexi C. Foss,,1132,3.96,"(None, None, None)",
19,Bitten,Twice Bitten (New Moon #1),Belle Harper,,1480,4.26,"(None, None, None)",
0,A Need So Beautiful,"A Need So Beautiful (A Need So Beautiful, #1)",Suzanne Young,Balzer + Bray,5080,3.70,"('6', '21', '2011')",2011
1,A Need So Beautiful,"A Want So Wicked (A Need So Beautiful, #2)",Suzanne Young,Balzer + Bray,1974,3.99,"('6', '26', '2012')",2012
2,A Need So Beautiful,"A Desire So Deadly (A Need So Beautiful, #2.5)",Suzanne Young,Balzer + Bray,219,3.89,"('11', '5', '2013')",2013
0,Icebreaker,"Icebreaker (New York Blades, #8)",Deirdre Martin,Berkley,2404,3.90,"('2', '1', '2011')",2011
1,Icebreaker,"Icebreaker (John Gardner's Bond, #3)",John  Gardner,Hodder & Stoughton,906,3.44,"('1', '1', '1993')",1993
2,Icebreaker,Icebreaker (The Hidden #1),Lian Tanner,Feiwel & Friends,215,3.89,"('8', '18', '2015')",2015
3,Icebreaker,Icebreaker: A Voyage Far North,Horatio Clare,Chatto & Windus,145,3.59,"('11', '9', '2017')",2017
4,Icebreaker,Battlesong: Book Three of the Icebreaker Trilogy,Lian Tanner,Feiwel & Friends,9,4.08,"('8', '15', '2017')",2017
5,Icebreaker,What Do You Think? Volume 1: Conversation Starters and Icebreakers,Kobrinica Press,,60,3.18,"(None, None, None)",
6,Icebreaker,Icebreaker (Wild Women of Alaska #4),Tiffinie Helmer,The Story Vault,68,4.26,"('11', '11', '2014')",2014
7,Icebreaker,What Do You Think? Volume 2: Conversation Starters and Icebreakers,Kobrinica Press,,23,3.26,"(None, None, None)",
8,Icebreaker,Dating Guru's 101 Conversation Starters: Expert Icebreakers for amazing dates so you'll never run out of things to say (Dating and Relationship Expert Secrets),James Preece,,61,3.36,"(None, None, None)",
9,Icebreaker,Icebreaker,Al Graziadei,"Henry, Holt and Co. (BYR)",1,5.00,"(None, None, '2022')",2022
10,Icebreaker,"The Big Book of Business Games: Icebreakers, Creativity Exercises and Meeting Energizers",John W. Newstrom,McGraw-Hill Education,49,3.44,"('11', '22', '1995')",1995
11,Icebreaker,"Moving Beyond Icebreakers: An Innovative Approach to Group Facilitation, Learning, and Action",Stanley Pollack,,21,4.14,"(None, None, None)",
12,Icebreaker,"The Big Book of Presentation Games: Wake-Em-Up Tricks, Icebreakers, and Other Fun Stuff",John W. Newstrom,McGraw-Hill Education,60,3.73,"('12', '22', '1997')",1997
13,Icebreaker,What's Your Story? Icebreaker Questions for Small Groups,Cheryl Shireman,,20,3.25,"(None, None, None)",
14,Icebreaker,Icebreaker.  WHO STARTED THE SECOND WORLD WAR?,Viktor Suvorov,,37,4.01,"(None, None, None)",
15,Icebreaker,"The Big Book of Icebreakers: Quick, Fun Activities for Energizing Meetings and Workshops",Edie West,McGraw-Hill Education,47,3.66,"('10', '22', '1999')",1999
16,Icebreaker,Over 600 Icebreakers & Games,Jennifer  Carter,,27,3.59,"(None, None, None)",
17,Icebreaker,Dating Icebreakers: 700 Relationship Questions,"Wood Thomson, Kerri",,6,4.17,"(None, None, None)",
18,Icebreaker,Sunker's Deep (The Icebreaker Trilogy),Lian Tanner,,15,4.02,"(None, None, None)",
19,Icebreaker,Icebreaker: The Autobiography of Rudy Galindo with Eric Marcus.,Rudy Galindo,Pocket Books,31,4.12,"('4', '1', '1997')",1997
0,The Quantum Weirdness of the Almost-Kiss,The Quantum Weirdness of the Almost-Kiss,Amy Noelle Parks,Amulet Books,58,4.02,"('1', '5', '2021')",2021
0,LAST YEAR'S MISTAKE,Last Year's Mistake,Gina Ciocca,Simon Pulse,5447,3.72,"('6', '9', '2015')",2015
0,Up to this Pointe,Up to This Pointe,Jennifer Longo,Random House Books for Young Readers,1208,3.95,"('1', '19', '2016')",2016
0,Don't Date Rosa Santos,Don't Date Rosa Santos,Nina Moreno,"Little, Brown Books for Young Readers",2178,3.88,"('5', '14', '2019')",2019
0,Our Way Back to Always,Our Way Back To Always,Nina Moreno,,2,5.00,"(None, None, None)",
0,If You Only Knew,If You Only Knew,Kristan Higgins,HQN Books,10255,4.11,"('8', '25', '2015')",2015
1,If You Only Knew,"If You Only Knew: My Unlikely, Unavoidable Story of Becoming Free",Jamie Ivey,B Books,3754,4.26,"('1', '30', '2018')",2018
2,If You Only Knew,If You Only Knew,Prerna Pickett,Swoon Reads,180,3.65,"('2', '11', '2020')",2020
3,If You Only Knew,If You Only Knew,Cynthia   Clark,Aria,651,4.02,"('10', '1', '2017')",2017
4,If You Only Knew,If Only You Knew,Trenae',,228,4.67,"(None, None, None)",
5,If You Only Knew,"If You Only Knew (Friendship Ring, #1)",Rachel Vail,Scholastic,272,3.62,"('7', '1', '1998')",1998
6,If You Only Knew,If Only You Knew How Much I Smell You: True Portraits of Dogs,Valerie Shaff,Bulfinch,282,4.25,"('5', '15', '1998')",1998
7,If You Only Knew,"If Only You Knew (Hotlanta, #2)",Denene Millner,Point,140,4.33,"('10', '1', '2008')",2008
8,If You Only Knew,Sampler: If You Only Knew,Kristan Higgins,,135,4.21,"(None, None, None)",
9,If You Only Knew,If You Only Knew (Harper Falls #3),Mary J. Williams,Smashwords Edition,25,4.33,"('8', '28', '2015')",2015
10,If You Only Knew,If Only You Knew,Claire Allan,Poolbeg Press,121,4.09,"('5', '29', '2012')",2012
11,If You Only Knew,"If You Only Knew (Trust No One, #3)",Dixie Lee Brown,Avon Impulse,120,3.83,"('1', '28', '2014')",2014
12,If You Only Knew,"If You Only Knew (SVH Senior Year, #5)",Francine Pascal,Bantam Books,235,3.53,"('6', '11', '1999')",1999
13,If You Only Knew,If You Only Knew,M. William Phelps,,284,3.72,"(None, None, None)",
14,If You Only Knew,If you only Knew,Zanna Mackenzie,Crooked Cat Publishing,32,3.95,"('2', '7', '2014')",2014
15,If You Only Knew,If You Only Knew (#1),Sonja L. Myburgh,,14,4.12,"('3', '28', '2014')",2014
16,If You Only Knew,If You Only Knew,Jea Hawkins,,116,3.73,"(None, None, None)",
17,If You Only Knew,If You Only Knew ...,Chad Varga,,32,4.06,"(None, None, None)",
18,If You Only Knew,If Only You Knew,Alice Jolly,"Pocket,",17,3.00,"('12', '1', '2006')",2006
19,If You Only Knew,If Only You Knew,Carla Fredd,,41,4.10,"(None, None, None)",
0,Throw Like A Girl,Throw Like a Girl,Sarah Henning,"Little, Brown Books for Young Readers",1293,3.89,"('1', '7', '2020')",2020
1,Throw Like A Girl,Throw Like a Girl,Jean Thompson,Simon  Schuster,741,3.47,"('6', '5', '2007')",2007
2,Throw Like A Girl,Throw Like a Girl: How to Dream Big  Believe in Yourself,Jennie Finch,Triumph Books,454,4.36,"('8', '1', '2011')",2011
3,Throw Like A Girl,On Female Body Experience: Throwing Like a Girl and Other Essays,Iris Marion Young,Oxford University Press,188,4.16,"('1', '1', '2005')",2005
4,Throw Like A Girl,You Throw Like a Girl,Rachele Alpine,,109,4.21,"(None, None, None)",
5,Throw Like A Girl,Throwing Like a Girl,Weezie Kerr Mackey,Skyscape,427,3.96,"('4', '1', '2007')",2007
6,Throw Like A Girl,You Throw Like a Girl: The Blind Spot of Masculinity,Don McPherson,Akashic Books / Edge of Sports,26,3.89,"(None, None, None)",
7,Throw Like A Girl,"Throw Like a Girl, Cheer Like a Boy: The Evolution of Gender, Identity, and Race in Sports",Robyn Ryle,,8,4.22,"(None, None, None)",
8,Throw Like A Girl,"Throw Like a Girl, Catch a Date",Christen Anne Kelley,,3,3.75,"(None, None, None)",
9,Throw Like A Girl,"Throw Like a Girl: Discovering the Body, Mind, and Spirit of the Athlete in You!",Shelley Frost,Turtleback Books,2,3.50,"('9', '13', '2000')",2000
10,Throw Like A Girl,Throw like a Girl: How to Dream Big & Believe in Yourself,Jennie Finch,,1,3.00,"(None, None, None)",
11,Throw Like A Girl,Throwing Like a Girl,Robin Bourjaily,smashwords,1,3.00,"('2', None, '2015')",2015
12,Throw Like A Girl,Throw Like A Girl: How Good Coaches Transform Girls Into Successful Women,Rebecca Lashun Williams,,1,5.00,"(None, None, None)",
13,Throw Like A Girl,You Throw Like a Girl!,Shelley Hayes,"Shelley Hayes, Empowerment Inc.",1,5.00,"('1', None, '2018')",2018
14,Throw Like A Girl,"I Throw Like A Girl Try To Keep Up: Disc Golf Frisbee Dot Grid Journal, Diary, Notebook 6 x 9 inches with 120 Pages",Frisbee Publishing,,0,0.00,"(None, None, None)",
15,Throw Like A Girl,You Throw Like A Girl: The Blind Spot of Masculinity,Don McPherson,,0,0.00,"(None, None, None)",
0,Delicate ,"Delicate Ink (Montgomery Ink, #1)",Carrie Ann Ryan,Fated Desires Publishing,4563,3.84,"('10', '14', '2014')",2014
1,Delicate ,"Delicate Freakn' Flower (Freakn' Shifters, #1)",Eve Langlais,Eve Langlais,6053,3.80,"('7', '1', '2011')",2011
2,Delicate ,A Delicate Truth,John le Carré,Viking,6199,3.77,"('4', '25', '2013')",2013
3,Delicate ,Delicate Edible Birds and Other Stories,Lauren Groff,Hachette Books,3583,4.00,"('1', '27', '2009')",2009
4,Delicate ,A Delicate Touch (Stone Barrington #48),Stuart Woods,,1460,3.87,"(None, None, None)",
5,Delicate ,Stop Dressing Your Six-Year-Old Like a Skank: And Other Words of Delicate Southern Wisdom,Celia Rivenbark,,3290,3.71,"(None, None, None)",
6,Delicate ,Delicate,Steph Campbell,,1608,3.74,"('7', '16', '2012')",2012
7,Delicate ,Delicate Monsters,Stephanie Kuehn,St. Martin's Griffin,800,3.35,"('6', '9', '2015')",2015
8,Delicate ,Delicately,M. Jane Early,Amazon,10,4.18,"('7', '14', '2020')",2020
9,Delicate ,A Delicate Balance,Edward Albee,Plume,2006,3.93,"('1', '1', '1997')",1997
10,Delicate ,"The Delicate Storm (John Cardinal and Lise Delorme Mystery, #2)",Giles Blunt,Berkley,1312,3.68,"('6', '1', '2004')",2004
11,Delicate ,"Delicates (Sheets, #2)",Brenna Thummler,Lion Forge/Caracal,87,4.41,"('3', '16', '2021')",2021
12,Delicate ,"Delicate Balance (The Blair Brothers, #1)",Brooke St. James,Parkside Press,624,4.25,"(None, None, None)",
13,Delicate ,The Delicate Dependency: A Novel of the Vampire Life,Michael Talbot,Avon Books,383,4.09,"('3', '28', '1982')",1982
14,Delicate ,"A Delicate Deception (Regency Imposters, #3)",Cat Sebastian,Avon Impulse,577,3.84,"('12', '10', '2019')",2019
15,Delicate ,Delicate,W.  Winters,,263,3.83,"('2', '6', '2020')",2020
16,Delicate ,"Delicate Arrival (Montgomery Ink, #2.5)",Carrie Ann Ryan,,268,4.22,"('5', None, '2015')",2015
17,Delicate ,The Mysterious Past of a Delicate Flower,Bridget Barton,,266,4.32,"(None, None, None)",
18,Delicate ,"Waltz Of The Wallflower (Delicate Hearts, #1)",Catherine Mayfair,,410,3.52,"(None, None, None)",
19,Delicate ,The Secret Network of Nature: The Delicate Balance of All Living Things,Peter Wohlleben,,256,4.04,"(None, None, None)",
0,Grounding Quinn,Grounding Quinn,Steph Campbell,CreateSpace,2447,3.65,"('6', '15', '2011')",2011
0,TEMPEST trilogy,"Dark Tempest (Red Winter Trilogy, #2)",Annette Marie,,4131,4.59,"(None, None, None)",
1,TEMPEST trilogy,The Salterton Trilogy: Tempest-Tost; Leaven of Malice; A Mixture of Frailties,Robertson Davies,Penguin Books,1601,4.36,"('11', '1', '1991')",1991
2,TEMPEST trilogy,"Tempest-Tost (Salterton Trilogy, #1)",Robertson Davies,Penguin Canada,1522,4.05,"('1', '1', '1980')",1980
3,TEMPEST trilogy,"The Black Tempest (Time Shift Trilogy, #2)",Ryan Dalton,North Star Editions,29,4.33,"('4', '25', '2017')",2017
4,TEMPEST trilogy,"Coral Were His Bones (Tempest trilogy, #1)",Barbara Geiger,Loose Id,9,3.11,"('5', '13', '2014')",2014
5,TEMPEST trilogy,Tempest's Embrace (Cavanaugh Trilogy #3),J.C. Wardon,Turquoise Morning Press,5,4.36,"('4', '14', '2014')",2014
6,TEMPEST trilogy,"No Mortal Business (Tempest trilogy, #2)",Barbara Geiger,Loose Id LLC,4,4.00,"('1', '27', '2015')",2015
7,TEMPEST trilogy,Charms: Book One of the Tempest Trinity Trilogy,Leslie Calderoni,,2,4.03,"(None, None, None)",
8,TEMPEST trilogy,Tempest in the Highlands (The Scottish Relic Trilogy #3),May McGoldrick,,292,4.22,"(None, None, None)",
9,TEMPEST trilogy,"Gathering Tempest: Nephilim Trilogy, Book 2",Eric O'Connor,,0,0.00,"(None, None, None)",
10,TEMPEST trilogy,War Prize (Tempest Blade Trilogy Book 1),James Greensweight,,1,4.00,"(None, None, None)",
11,TEMPEST trilogy,Conjures: Book Two of the Tempest Trinity Trilogy,Leslie Calderoni,,1,5.00,"(None, None, None)",
12,TEMPEST trilogy,Rising Tempest (Passageway Story Trilogy),J.M. Buechner,,0,4.50,"(None, None, None)",
13,TEMPEST trilogy,MageLife: The Tale Of The Punch-Clock Mage (The Magelife Trilogy Book 1),P. Tempest,,258,3.69,"(None, None, None)",
14,TEMPEST trilogy,Tempest (Ascadia Trilogy),Scotty Wilson,,0,0.00,"(None, None, None)",
15,TEMPEST trilogy,"JULIE CROSS SERIES CHECKLIST - Reading Order of TEMPEST TRILOGY, LETTERS TO NOWHERE, ELEANOR AMES, JUNIPER FALLS",Series List,,0,0.00,"(None, None, None)",
16,TEMPEST trilogy,A Storm Rising (The Tempest Trilogy),Allison C. Nimtz,,0,0.00,"(None, None, None)",
17,TEMPEST trilogy,"The Scottish Relic Trilogy: Much Ado About Highlanders, Taming the Highlander, and Tempest in the Highland",May McGoldrick,,30,4.35,"(None, None, None)",
18,TEMPEST trilogy,Fairytales of Folkshore Box Set 1: The Cahraman Trilogy: A Retelling of Aladdin,Lucy Tempest,,19,4.79,"(None, None, None)",
19,TEMPEST trilogy,"Articles on Novels by Robertson Davies, Including: The Deptford Trilogy, the Salterton Trilogy, the Cornish Trilogy, Toronto Trilogy, the Rebel Angels, Fifth Business, the Manticore, World of Wonders, Tempest-Tost, Leaven of Malice",Hephaestus Books,Hephaestus Books,7,5.00,"('9', '27', '2011')",2011
0,*omitted*,"America's Other Audubon: (original color lithographs, archival photographs, and field notes on the nests and eggs that Audubon omitted)",Joy Kiser,Princeton Architectural Press,83,4.48,"('5', '2', '2012')",2012
1,*omitted*,The REAL Roosevelts: An Omitted History: What PBS & Ken Burns Didn't Tell You,M.S. King,,68,2.91,"(None, None, None)",
2,*omitted*,Omit Flowers,Rex Stout,DH Audio,73,4.15,"('11', None, '1998')",1998
3,*omitted*,The Omitted Place,Noelle Blanche,,5,3.40,"(None, None, None)",
4,*omitted*,His Grace of Osmonde: Being the Portions of the Nobleman's Life Omitted in the Relation of His Lady's Story Presented to the World of Fashion,Frances Hodgson Burnett,Kessinger Publishing,42,3.38,"('8', '29', '2007')",2007
5,*omitted*,"English Lit Relit: A Short History of English Literature from the Precursors (Before Swearing) to the Pre-Raphaelites and a Little After, Intended to Help Students See the Thing Through, or See Through the Thing, and Omitting Nothing Unimportant",Richard Armour,McGraw-Hill,51,4.42,"(None, None, '1969')",1969
6,*omitted*,"Rubbed Raw Omitted Scenes (Triple Threat, #2.1)",Bella Jeanisse,,5,5.00,"(None, None, None)",
7,*omitted*,"Triple Threat Omitted Scenes (Triple Threat, #1.1)",Bella Jeanisse,,7,4.43,"(None, None, None)",
8,*omitted*,"Books of Enoch, Jasher, Jubilees: Forbidden Books: These Books Were Omitted From The Bible",Anonymous,,3,4.50,"(None, None, None)",
9,*omitted*,The Apocrypha 15 Books Omitted From The Bible: Removed From The Bible by The Protestant Church In The 1800's,Anonymous,,2,4.50,"(None, None, None)",
10,*omitted*,Omit Flowers,Stuart   Palmer,,14,3.65,"(None, None, None)",
11,*omitted*,The American Indian as Slaveholder and Secessionist: An Omitted Chapter in the Diplomatic History of the Southern Confederacy (1915),Annie Heloise Abel,,3,3.67,"(None, None, None)",
12,*omitted*,The American Indian as Slaveholder and Seccessionist An Omitted Chapter in the Diplomatic History of the Southern Confederacy,Annie Heloise Abel,,2,3.80,"(None, None, None)",
13,*omitted*,Three (3) Doors To Death: Man Alive; Omit Flowers; Door To Death   Nero Wolfe,Rex Stout,,11,4.10,"(None, None, None)",
14,*omitted*,Please Omit Funeral,Hildegarde Dolson,Lippincott Williams & Wilkins,14,3.79,"('1', '1', '1975')",1975
15,*omitted*,The Bowdler Shakespeare: Volume 6: In Six Volumes; In Which Nothing Is Added to the Original Text; But Those Words and Expressions Are Omitted Which Cannot with Propriety Be Read Aloud in a Family,William Shakespeare,Cambridge University Press,0,0.00,"('8', '29', '2010')",2010
16,*omitted*,Omitted,Peri June,Amazon Digital Services,3,3.50,"('2', None, '2019')",2019
17,*omitted*,The Family Shakspeare ... in Which Nothing Is Added to the Original Text; But Those Words and Expressions Are Omitted Which Cannot with Propriety Be Read Aloud in a Family ..; Volume 4,William Shakespeare,Wentworth Press,0,0.00,"('8', '26', '2016')",2016
18,*omitted*,The Family Shakspeare - In Which Nothing Is Added To The Original Text But Those Words And Expressions Are Omitted Which Cannot With Propriety Be Read Aloud In A Family - Vol VII,William Shakespeare,Clarke Press,0,0.00,"('4', '29', '2010')",2010
19,*omitted*,The Family Shakspeare ... in Which Nothing Is Added to the Original Text: But Those Words and Expressions Are Omitted Which Cannot with Propriety Be Read Aloud in a Family,William Shakespeare,Wentworth Press,0,0.00,"('3', '22', '2019')",2019
0,Angel Radio,Angel Radio,A.M. Blaushild,Dreamspinner Press,20,3.92,"('12', '31', '2015')",2015
1,Angel Radio,"Um Cadáver Ouve Rádio (Léo, Gino e Ângela, #3)",Marcos Rey,Ática,559,3.80,"(None, None, '1983')",1983
2,Angel Radio,The Littlest Angel - Radio Script,Charles Tazewell,,1,4.28,"(None, None, None)",
3,Angel Radio,Cartas a la Dra. Isabel: Mensajes y consejos de El Ángel de la Radio,Isabel Gomez-Bassols,,0,0.00,"(None, None, None)",
4,Angel Radio,Cartas a la Dra. Isabel: Mensajes y consejos de El Ángel de la Radio,Isabel Bassols Gomez,C.A. Press,0,0.00,"('4', '28', '2014')",2014
5,Angel Radio,City With All The Angels; A Radio Play,Dick Higgins,Printed Editions,0,0.00,"('12', '1', '1974')",1974
6,Angel Radio,Lonesome Cowgirls and Honky Tonk Angels: The Women of Barn Dance Radio,Kristine M. McCusker,University of Illinois Press,11,3.55,"('3', '6', '2008')",2008
7,Angel Radio,"Turn Up the Radio!: Rock, Pop, and Roll in Los Angeles 1956–1972",Harvey Kubernik,Santa Monica Press,19,3.95,"('4', '15', '2014')",2014
8,Angel Radio,The Maya Angelou Autobiographies: Six BBC Radio 4 dramatisations,Maya Angelou,BBC Physical Audio,10,4.40,"('5', '2', '2019')",2019
9,Angel Radio,El alma de la radio,Ángeles Doñate,Umbriel,42,3.45,"(None, None, '2017')",2017
10,Angel Radio,"Anagrams of Desire: Angela Carter's Writing for Radio, Film, and Television",Charlotte Crofts,Manchester University Press,3,3.00,"('4', '19', '2003')",2003
11,Angel Radio,Life Atomic: A History of Radioisotopes in Science and Medicine,Angela N.H. Creager,University of Chicago Press,5,3.83,"('10', '2', '2013')",2013
12,Angel Radio,I Know Why the Caged Bird Sings: A BBC Radio 4 dramatisation,Maya Angelou,BBC Physical Audio,27,4.24,"('10', '4', '2018')",2018
13,Angel Radio,Ángeles: radiografía de un asesinato,Maria Celia Quiroga,Sopa de Letras,3,5.00,"('7', '7', '2013')",2013
14,Angel Radio,Gems of Wisdom: The Treasure of Experience (Grace Under Pressure Radio series Book 1),Angela Breidenbach,,1,4.18,"(None, None, None)",
15,Angel Radio,The Radiohead Protocol: At last V2k Mind-Control has an Alpha. And an Omega.,Electric Angel,,1,5.00,"(None, None, None)",
16,Angel Radio,Lonesome Cowgirls and Honky Tonk Angels: The Women of Barn Dance Radio,Kristine McCusker,University of Illinois Press,0,0.00,"('4', '2', '2008')",2008
17,Angel Radio,Vampirism as a (Timeless) Image: Interpretation of Angela Carter's Radio Play 'Vampirella',Sabrina Kreppel,Grin Verlag,0,0.00,"('1', '1', '2003')",2003
18,Angel Radio,"Riding on the Ether Express: A Memoir of 1960s Los Angeles, the Rise of Freeform Underground Radio, and the Legendary Kppc-FM",Dave Pierce,University of Louisiana,0,0.00,"('9', '1', '2008')",2008
0,Scarlet,The Scarlet Letter,Nathaniel Hawthorne,Penguin Books,641201,3.41,"('2', '27', '2003')",2003
1,Scarlet,"Scarlet (The Lunar Chronicles, #2)",Marissa Meyer,Feiwel & Friends,280396,4.27,"('2', '5', '2013')",2013
2,Scarlet,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,Digireads.com,288277,4.16,"('1', '1', '2005')",2005
3,Scarlet,Beneath a Scarlet Sky,Mark T. Sullivan,Lake Union Publishing,119059,4.40,"('5', '1', '2017')",2017
4,Scarlet,The Scarlet Pimpernel,Emmuska Orczy,Quiet Vision Pub,110766,4.06,"('2', '28', '2005')",2005
5,Scarlet,"A Study in Scarlet Women (Lady Sherlock, #1)",Sherry Thomas,Berkley Books,16674,3.84,"('10', '18', '2016')",2016
6,Scarlet,"Hour of Need (Scarlet Falls, #1)",Melinda Leigh,Montlake Romance,20624,4.28,"('12', '9', '2014')",2014
7,Scarlet,"Scarlet (Scarlet, #1)",A.C. Gaughen,Walker Childrens,22508,3.93,"('2', '14', '2012')",2012
8,Scarlet,"Lady Thief (Scarlet, #2)",A.C. Gaughen,Walker Childrens,7626,4.05,"('2', '11', '2014')",2014
9,Scarlet,Seconds to Live (Scarlet Falls #3),Melinda Leigh,,15118,4.37,"(None, None, None)",
10,Scarlet,The Scarlet Thread,Francine Rivers,Living Books,25953,4.18,"('10', '1', '2000')",2000
11,Scarlet,"Menace (Scarlet Scars, #1)",J.M. Darhower,J.M. Darhower,6220,4.19,"('1', '16', '2017')",2017
12,Scarlet,Scarlet Feather,Maeve Binchy,Signet,23348,3.96,"('3', '1', '2002')",2002
